Date,Day,Is_Holiday,Holiday_Name,Holiday_Category,Events_Count,Event_Good_Count,Event_Bad_Count,Event_Sentiment,Event_Texts,Event_Links
2008-10-06,Monday,False,,,1,1,0,good,The MESSENGER probe discovered Mercury's Rembrandt (pictured) – the second largest impact crater on the planet.,https://en.wikipedia.org/wiki/MESSENGER
2008-10-07,Tuesday,False,,,3,2,0,good,"Asteroid 2008 TC3 impacts the Earth over Sudan, the first time an asteroid impact is detected prior to its entry into Earth's atmosphere. || Qantas Flight 72 experiences an in-flight upset near Learmonth, Victoria, Australia, injuring 112. || 2008 TC3 exploded above the Nubian Desert in Sudan, in the first time that an asteroid impact had been predicted prior to atmospheric entry.",https://en.wikipedia.org/wiki/2008_TC3 || https://en.wikipedia.org/wiki/Qantas_Flight_72 || https://en.wikipedia.org/wiki/2008_TC3
2008-10-08,Wednesday,False,,,0,0,0,neutral,,
2008-10-09,Thursday,True,Dussehra,hindu,0,0,0,neutral,,
2008-10-10,Friday,False,,,0,0,0,neutral,,
2008-10-11,Saturday,False,,,0,0,0,neutral,,
2008-10-12,Sunday,False,,,0,0,0,neutral,,
2008-10-13,Monday,False,,,0,0,0,neutral,,
2008-10-14,Tuesday,False,,,0,0,0,neutral,,
2008-10-15,Wednesday,False,,,1,0,0,neutral,"The Dow Jones Industrial Average closes down 733.08 points, or 7.87%, the second worst percentage drop in the Dow's history.",https://en.wikipedia.org/wiki/Dow_Jones_Industrial_Average
2008-10-16,Thursday,False,,,0,0,0,neutral,,
2008-10-17,Friday,False,,,0,0,0,neutral,,
2008-10-18,Saturday,False,,,0,0,0,neutral,,
2008-10-19,Sunday,False,,,0,0,0,neutral,,
2008-10-20,Monday,False,,,0,0,0,neutral,,
2008-10-21,Tuesday,False,,,0,0,0,neutral,,
2008-10-22,Wednesday,False,,,1,1,0,good,India launches its first uncrewed lunar probe mission Chandrayaan-1.,https://en.wikipedia.org/wiki/Exploration_of_the_Moon
2008-10-23,Thursday,False,,,0,0,0,neutral,,
2008-10-24,Friday,False,,,1,0,0,neutral,"""Bloody Friday"" saw many of the world's stock exchanges experience the worst declines in their history, with drops of around 10% in most indices.",https://en.wikipedia.org/wiki/Stock_market_crash
2008-10-25,Saturday,False,,,0,0,0,neutral,,
2008-10-26,Sunday,False,,,0,0,0,neutral,,
2008-10-27,Monday,False,,,0,0,0,neutral,,
2008-10-28,Tuesday,True,Diwali,hindu,0,0,0,neutral,,
2008-10-29,Wednesday,False,,,2,0,1,bad,"Delta Air Lines merges with Northwest Airlines, creating the world's largest airline and reducing the number of US legacy carriers to five. || A pair of deadly earthquakes hits Baluchistan, Pakistan, killing 215.",https://en.wikipedia.org/wiki/Delta_Air_Lines || https://en.wikipedia.org/wiki/2008_Ziarat_earthquakes
2008-10-30,Thursday,False,,,2,0,2,bad,"A dump truck full of explosives detonates in front of the Marriott hotel in Islamabad, Pakistan, killing 54 people and injuring 266 others. || An explosive-laden truck detonated in front of the Marriott hotel in Islamabad, Pakistan, killing 54 people and injuring 266 others.",https://en.wikipedia.org/wiki/Islamabad_Marriott_Hotel_bombing || https://en.wikipedia.org/wiki/Islamabad_Marriott_Hotel_bombing
2008-10-31,Friday,False,,,0,0,0,neutral,,
2008-11-01,Saturday,False,,,0,0,0,neutral,,
2008-11-02,Sunday,False,,,2,0,0,neutral,"Lewis Hamilton secured his maiden Formula One Drivers' Championship Title by one point ahead of Felipe Massa at the Brazilian Grand Prix, after a pass for fifth place against the Toyota of Timo Glock on the final lap of the race. || Lewis Hamilton (pictured) overtook Timo Glock in the final corners of the Brazilian Grand Prix to win the Formula One championship by one point.",https://en.wikipedia.org/wiki/Lewis_Hamilton || https://en.wikipedia.org/wiki/Lewis_Hamilton
2008-11-03,Monday,False,,,0,0,0,neutral,,
2008-11-04,Tuesday,False,,,1,0,0,neutral,"The United States government takes control of the two largest mortgage financing companies in the US, Fannie Mae and Freddie Mac.",https://en.wikipedia.org/wiki/Federal_takeover_of_Fannie_Mae_and_Freddie_Mac
2008-11-05,Wednesday,False,,,0,0,0,neutral,,
2008-11-06,Thursday,False,,,0,0,0,neutral,,
2008-11-07,Friday,False,,,0,0,0,neutral,,
2008-11-08,Saturday,False,,,0,0,0,neutral,,
2008-11-09,Sunday,False,,,0,0,0,neutral,,
2008-11-10,Monday,False,,,0,0,0,neutral,,
2008-11-11,Tuesday,False,,,2,2,0,good,Barack Obama becomes the first person of biracial or African-American descent to be elected as President of the United States. || Barack Obama (pictured) became the first person of biracial or African-American descent to be elected President of the United States.,https://en.wikipedia.org/wiki/Barack_Obama || https://en.wikipedia.org/wiki/Barack_Obama
2008-11-12,Wednesday,False,,,0,0,0,neutral,,
2008-11-13,Thursday,True,Guru Nanak Jayanti,sikh,0,0,0,neutral,,
2008-11-14,Friday,False,,,0,0,0,neutral,,
2008-11-15,Saturday,False,,,2,2,0,good,"The first G-20 economic summit opens in Washington, D.C. || Space Shuttle Endeavour launches on STS-126 to continue assembly of the International Space Station.",https://en.wikipedia.org/wiki/2008_G20_Washington_summit || https://en.wikipedia.org/wiki/Space_Shuttle_Endeavour
2008-11-16,Sunday,False,,,0,0,0,neutral,,
2008-11-17,Monday,False,,,0,0,0,neutral,,
2008-11-18,Tuesday,False,,,0,0,0,neutral,,
2008-11-19,Wednesday,False,,,0,0,0,neutral,,
2008-11-20,Thursday,False,,,0,0,0,neutral,,
2008-11-21,Friday,False,,,0,0,0,neutral,,
2008-11-22,Saturday,False,,,0,0,0,neutral,,
2008-11-23,Sunday,False,,,0,0,0,neutral,,
2008-11-24,Monday,False,,,0,0,0,neutral,,
2008-11-25,Tuesday,False,,,1,0,0,neutral,"Cyclone Nisha strikes northern Sri Lanka, killing 15 people and displacing 90,000 others while dealing the region the highest rainfall in nine decades.",https://en.wikipedia.org/wiki/Cyclone_Nisha_(2008)
2008-11-26,Wednesday,False,,,3,0,2,bad,"Mumbai attacks, a series of terrorist attacks killing approximately 175 citizens by 10 members of Lashkar-e-Taiba, a Pakistan based extremist Islamist terrorist organisation. || The ocean liner Queen Elizabeth 2, now out of service, docks in Dubai. || A coordinated group of shooting and bombing attacks across Mumbai began, ultimately killing 175 people and wounding more than 300 others.",https://en.wikipedia.org/wiki/2008_Mumbai_attacks || https://en.wikipedia.org/wiki/Queen_Elizabeth_2 || https://en.wikipedia.org/wiki/2008_Mumbai_attacks
2008-11-27,Thursday,False,,,1,0,1,bad,"XL Airways Germany Flight 888T: An Airbus A320 performing a flight test crashes near the French commune of Canet-en-Roussillon, killing all seven people on board.",https://en.wikipedia.org/wiki/XL_Airways_Germany_Flight_888T
2008-11-28,Friday,False,,,0,0,0,neutral,,
2008-11-29,Saturday,False,,,0,0,0,neutral,,
2008-11-30,Sunday,False,,,0,0,0,neutral,,
2008-12-01,Monday,False,,,0,0,0,neutral,,
2008-12-02,Tuesday,False,,,0,0,0,neutral,,
2008-12-03,Wednesday,False,,,1,0,0,neutral,"After 30 years in power, Maumoon Abdul Gayoom was succeeded by Mohamed Nasheed as president of the Maldives.",https://en.wikipedia.org/wiki/Maumoon_Abdul_Gayoom
2008-12-04,Thursday,False,,,1,0,0,neutral,"Over five months after landing on Mars, NASA declares the Phoenix mission concluded after communications with the lander were lost.",https://en.wikipedia.org/wiki/Mars
2008-12-05,Friday,False,,,0,0,0,neutral,,
2008-12-06,Saturday,False,,,0,0,0,neutral,,
2008-12-07,Sunday,False,,,0,0,0,neutral,,
2008-12-08,Monday,False,,,2,0,0,neutral,"Governor of Illinois Rod Blagojevich is arrested by federal officials for crimes including attempting to sell the U.S. Senate seat being vacated by President-elect Barack Obama. || Rod Blagojevich, the governor of Illinois, was arrested on corruption charges, including for attempting to sell the U.S. Senate seat being vacated by president-elect Barack Obama.",https://en.wikipedia.org/wiki/Governor_of_Illinois || https://en.wikipedia.org/wiki/Rod_Blagojevich
2008-12-09,Tuesday,True,Bakrid,muslim,0,0,0,neutral,,
2008-12-10,Wednesday,False,,,0,0,0,neutral,,
2008-12-11,Thursday,False,,,0,0,0,neutral,,
2008-12-12,Friday,False,,,0,0,0,neutral,,
2008-12-13,Saturday,False,,,2,0,0,neutral,"Bernie Madoff is arrested and charged with securities fraud in a $50 billion Ponzi scheme. || American stockbroker Bernie Madoff was arrested and charged with securities fraud in a $64.8 billion Ponzi scheme, the largest in history.",https://en.wikipedia.org/wiki/Bernie_Madoff || https://en.wikipedia.org/wiki/Bernie_Madoff
2008-12-14,Sunday,False,,,1,0,1,bad,"During a press conference in Baghdad, Iraqi journalist Muntadhar al-Zaidi threw his shoes at U.S. president George W. Bush and Iraqi prime minister Nouri al-Maliki, yelling ""This is for the widows and orphans and all those killed in Iraq"".",https://en.wikipedia.org/wiki/Baghdad
2008-12-15,Monday,False,,,0,0,0,neutral,,
2008-12-16,Tuesday,False,,,0,0,0,neutral,,
2008-12-17,Wednesday,False,,,0,0,0,neutral,,
2008-12-18,Thursday,False,,,0,0,0,neutral,,
2008-12-19,Friday,False,,,0,0,0,neutral,,
2008-12-20,Saturday,False,,,0,0,0,neutral,,
2008-12-21,Sunday,False,,,0,0,0,neutral,,
2008-12-22,Monday,False,,,2,0,0,neutral,"An ash dike ruptured at a solid waste containment area for a Tennessee Valley Authority coal-fired power plant in Roane County, Tennessee, releasing 4.2 million m3 (1.1 billion US gal) of coal fly ash slurry in the largest industrial spill in U.S. history. || A dike ruptured at a waste containment area for a coal-fired power plant in Kingston, Tennessee, releasing 1.1 billion gallons (4.2 million m3) of coal fly ash slurry (aftermath pictured) in the largest industrial spill in US history.",https://en.wikipedia.org/wiki/Kingston_Fossil_Plant_coal_fly_ash_slurry_spill || https://en.wikipedia.org/wiki/Kingston_Fossil_Plant_coal_fly_ash_slurry_spill
2008-12-23,Tuesday,False,,,2,0,0,neutral,"A coup d'état occurs in Guinea hours after the death of President Lansana Conté. || The Guinean military engineered a coup d'état, announcing that it planned to rule the country for two years prior to a new presidential election.",https://en.wikipedia.org/wiki/2008_Guinean_coup_d'%C3%A9tat || https://en.wikipedia.org/wiki/Republic_of_Guinea_Armed_Forces
2008-12-24,Wednesday,False,,,0,0,0,neutral,,
2008-12-25,Thursday,True,Christmas,christian,0,0,0,neutral,,
2008-12-26,Friday,False,,,0,0,0,neutral,,
2008-12-27,Saturday,False,,,2,1,1,bad,"Operation Cast Lead: Israel launches three-week operation on Gaza. || Citing rocket attacks from Palestinian armed groups, Israel launched a surprise attack against the Gaza Strip, opening the three-week Gaza War.",https://en.wikipedia.org/wiki/Gaza_War_(2008%E2%80%932009) || https://en.wikipedia.org/wiki/Qassam_rocket
2008-12-28,Sunday,False,,,0,0,0,neutral,,
2008-12-29,Monday,False,,,0,0,0,neutral,,
2008-12-30,Tuesday,False,,,0,0,0,neutral,,
2008-12-31,Wednesday,False,,,0,0,0,neutral,,
